id,cycle,setting2,s1,s10,s11,s19,RUL
104,68,0.0004,518.67,1.3,47.09,100.0,160
104,69,0.0007,518.67,1.3,47.29,100.0,159
104,70,0.62,462.54,0.94,36.5,84.93,158
104,71,0.7004,491.19,1.08,43.96,100.0,157
104,72,0.8413,449.44,1.02,41.68,100.0,156
104,73,0.7011,491.19,1.08,44.21,100.0,155
104,74,0.0014,518.67,1.3,47.09,100.0,154
104,75,0.2508,489.05,1.26,45.2,100.0,153
104,76,0.8408,449.44,1.02,41.85,100.0,152
104,77,0.25,489.05,1.26,45.23,100.0,151
104,78,0.84,445.0,1.02,41.81,100.0,150
104,79,0.7,491.19,1.08,44.14,100.0,149
104,80,0.84,449.44,1.02,41.74,100.0,148
104,81,0.6211,462.54,0.94,36.52,84.93,147
104,82,0.84,445.0,1.02,41.85,100.0,146
104,83,0.25,489.05,1.26,45.22,100.0,145
104,84,0.84,445.0,1.02,41.62,100.0,144
104,85,0.7003,491.19,1.08,44.18,100.0,143
104,86,0.25,489.05,1.26,45.36,100.0,142
104,87,0.62,462.54,0.94,36.52,84.93,141
104,88,0.84,449.44,1.02,41.73,100.0,140
104,89,0.2512,489.05,1.26,45.17,100.0,139
104,90,0.84,445.0,1.02,41.72,100.0,138
104,91,0.8405,445.0,1.02,41.74,100.0,137
104,92,0.7015,491.19,1.08,44.17,100.0,136
104,93,0.84,445.0,1.02,41.83,100.0,135
104,94,0.7,491.19,1.08,44.37,100.0,134
104,95,0.8404,449.44,1.03,41.74,100.0,133
104,96,0.8418,449.44,1.02,41.6,100.0,132
104,97,0.7,491.19,1.08,44.29,100.0,131
104,98,0.7007,491.19,1.08,44.07,100.0,130
104,99,0.62,462.54,0.94,36.52,84.93,129
104,100,0.84,449.44,1.03,41.64,100.0,128
104,101,0.7,491.19,1.08,44.26,100.0,127
104,102,0.84,449.44,1.02,41.64,100.0,126
104,103,0.8406,445.0,1.02,41.95,100.0,125
104,104,0.8402,445.0,1.02,41.85,100.0,124
104,105,0.7007,491.19,1.08,44.18,100.0,123
104,106,0.842,445.0,1.02,41.98,100.0,122
104,107,0.84,445.0,1.02,41.98,100.0,121
104,108,0.84,445.0,1.02,41.83,100.0,120
104,109,0.84,449.44,1.02,41.79,100.0,119
104,110,0.62,462.54,0.94,36.76,84.93,118
104,111,0.7,491.19,1.08,44.09,100.0,117
104,112,0.7018,491.19,1.08,44.27,100.0,116
104,113,0.8404,445.0,1.02,41.86,100.0,115
104,114,0.2502,489.05,1.26,45.1,100.0,114
104,115,0.7,491.19,1.08,44.35,100.0,113
104,116,0.6217,462.54,0.94,36.55,84.93,112
104,117,0.25,489.05,1.26,45.34,100.0,111
104,118,0.8415,445.0,1.02,41.98,100.0,110
104,119,0.8412,449.44,1.02,41.73,100.0,109
104,120,0.7016,491.19,1.08,44.1,100.0,108
104,121,0.84,449.44,1.03,41.75,100.0,107
104,122,0.8417,449.44,1.02,41.68,100.0,106
104,123,0.8416,449.44,1.02,41.81,100.0,105
104,124,0.84,445.0,1.02,41.99,100.0,104
104,125,0.2502,489.05,1.26,45.36,100.0,103
104,126,0.84,445.0,1.02,41.83,100.0,102
104,127,0.25,489.05,1.26,45.22,100.0,101
104,128,0.8407,449.44,1.03,41.79,100.0,100
104,129,0.0,518.67,1.3,47.37,100.0,99
104,130,0.84,449.44,1.02,41.82,100.0,98
104,131,0.84,449.44,1.02,41.75,100.0,97
104,132,0.84,445.0,1.02,42.17,100.0,96
104,133,0.0016,518.67,1.3,47.35,100.0,95
104,134,0.2502,489.05,1.26,45.27,100.0,94
104,135,0.7,491.19,1.08,44.49,100.0,93
104,136,0.7013,491.19,1.08,44.21,100.0,92
104,137,0.0008,518.67,1.3,47.25,100.0,91
104,138,0.701,491.19,1.08,44.42,100.0,90
104,139,0.62,462.54,0.94,36.87,84.93,89
104,140,0.8412,445.0,1.02,41.91,100.0,88
104,141,0.0018,518.67,1.3,47.43,100.0,87
104,142,0.2517,489.05,1.26,45.23,100.0,86
104,143,0.84,445.0,1.02,41.93,100.0,85
104,144,0.0,518.67,1.3,47.44,100.0,84
104,145,0.25,489.05,1.26,45.23,100.0,83
104,146,0.84,445.0,1.02,41.97,100.0,82
104,147,0.8403,445.0,1.02,41.91,100.0,81
104,148,0.7,491.19,1.08,44.24,100.0,80
104,149,0.7,491.19,1.08,44.12,100.0,79
104,150,0.84,445.0,1.02,41.91,100.0,78
104,151,0.0009,518.67,1.3,47.44,100.0,77
104,152,0.6213,462.54,0.94,36.69,84.93,76
104,153,0.8411,449.44,1.02,41.82,100.0,75
104,154,0.2508,489.05,1.26,45.32,100.0,74
104,155,0.7002,491.19,1.07,44.1,100.0,73
104,156,0.0,518.67,1.3,47.33,100.0,72
104,157,0.2508,489.05,1.26,45.29,100.0,71
104,158,0.84,445.0,1.02,42.05,100.0,70
104,159,0.25,489.05,1.26,45.27,100.0,69
104,160,0.84,449.44,1.02,42.1,100.0,68
104,161,0.8414,445.0,1.02,42.15,100.0,67
104,162,0.7,491.19,1.08,44.43,100.0,66
104,163,0.7003,491.19,1.08,44.33,100.0,65
104,164,0.0,518.67,1.3,47.5,100.0,64
104,165,0.6206,462.54,0.94,36.59,84.93,63
104,166,0.0018,518.67,1.3,47.49,100.0,62
104,167,0.84,449.44,1.02,41.79,100.0,61
104,168,0.25,489.05,1.26,45.45,100.0,60
104,169,0.6204,462.54,0.94,36.75,84.93,59
104,170,0.8417,445.0,1.02,42.04,100.0,58
104,171,0.2517,489.05,1.26,45.53,100.0,57
104,172,0.8403,445.0,1.02,42.12,100.0,56
104,173,0.84,449.44,1.02,41.95,100.0,55
104,174,0.84,445.0,1.02,41.97,100.0,54
104,175,0.84,445.0,1.02,42.19,100.0,53
104,176,0.84,449.44,1.02,42.03,100.0,52
104,177,0.2519,489.05,1.26,45.55,100.0,51
104,178,0.842,445.0,1.02,42.24,100.0,50
104,179,0.84,449.44,1.02,42.12,100.0,49
104,180,0.84,449.44,1.02,41.97,100.0,48
104,181,0.62,462.54,0.94,36.87,84.93,47
104,182,0.0,518.67,1.3,47.71,100.0,46
104,183,0.84,445.0,1.02,42.28,100.0,45
104,184,0.8414,445.0,1.02,42.24,100.0,44
104,185,0.84,445.0,1.02,42.22,100.0,43
104,186,0.7019,491.19,1.08,44.46,100.0,42
104,187,0.0013,518.67,1.3,47.53,100.0,41
104,188,0.2515,489.05,1.26,45.56,100.0,40
104,189,0.0005,518.67,1.3,47.69,100.0,39
104,190,0.84,445.0,1.03,42.1,100.0,38
104,191,0.7,491.19,1.07,44.52,100.0,37
104,192,0.8404,449.44,1.02,42.22,100.0,36
104,193,0.8407,445.0,1.02,42.16,100.0,35
104,194,0.84,445.0,1.02,42.15,100.0,34
104,195,0.8413,445.0,1.03,42.26,100.0,33
104,196,0.84,449.44,1.02,42.0,100.0,32
104,197,0.62,462.54,0.94,36.91,84.93,31
104,198,0.84,449.44,1.02,41.98,100.0,30
104,199,0.25,489.05,1.26,45.57,100.0,29
104,200,0.2511,489.05,1.26,45.67,100.0,28
104,201,0.8409,445.0,1.02,42.4,100.0,27
104,202,0.25,489.05,1.26,45.7,100.0,26
104,203,0.62,462.54,0.94,37.01,84.93,25
104,204,0.84,449.44,1.02,42.13,100.0,24
104,205,0.62,462.54,0.94,37.01,84.93,23
104,206,0.6217,462.54,0.94,37.0,84.93,22
104,207,0.62,462.54,0.94,37.03,84.93,21
104,208,0.7,491.19,1.08,44.69,100.0,20
104,209,0.84,445.0,1.02,42.42,100.0,19
104,210,0.84,449.44,1.02,42.2,100.0,18
104,211,0.8401,445.0,1.02,42.52,100.0,17
104,212,0.0007,518.67,1.3,47.68,100.0,16
104,213,0.25,489.05,1.26,45.9,100.0,15
104,214,0.2515,489.05,1.26,45.62,100.0,14
104,215,0.2517,489.05,1.26,45.74,100.0,13
104,216,0.7,491.19,1.07,44.9,100.0,12
104,217,0.6217,462.54,0.94,37.06,84.93,11
104,218,0.0005,518.67,1.3,47.96,100.0,10
104,219,0.8406,445.0,1.02,42.46,100.0,9
104,220,0.0019,518.67,1.3,48.04,100.0,8
104,221,0.62,462.54,0.94,37.18,84.93,7
104,222,0.0,518.67,1.3,48.12,100.0,6
104,223,0.8417,445.0,1.03,42.55,100.0,5
104,224,0.2506,489.05,1.26,45.85,100.0,4
104,225,0.25,489.05,1.26,45.79,100.0,3
104,226,0.8415,445.0,1.02,42.75,100.0,2
104,227,0.62,462.54,0.94,37.21,84.93,1
104,228,0.84,445.0,1.03,42.79,100.0,0
105,1,0.0014,518.67,1.3,47.21,100.0,302
105,2,0.6205,462.54,0.94,36.62,84.93,301
105,3,0.8417,449.44,1.02,41.61,100.0,300
105,4,0.84,445.0,1.02,41.99,100.0,299
105,5,0.25,489.05,1.26,45.25,100.0,298
105,6,0.0018,518.67,1.3,47.42,100.0,297
105,7,0.0006,518.67,1.3,47.16,100.0,296
105,8,0.25,489.05,1.26,45.09,100.0,295
105,9,0.0,518.67,1.3,47.4,100.0,294
105,10,0.25,489.05,1.26,45.34,100.0,293
105,11,0.0,518.67,1.3,47.36,100.0,292
105,12,0.0002,518.67,1.3,47.3,100.0,291
105,13,0.8416,449.44,1.02,41.64,100.0,290
105,14,0.7,491.19,1.08,44.29,100.0,289
105,15,0.0,518.67,1.3,47.35,100.0,288
105,16,0.2513,489.05,1.26,45.04,100.0,287
105,17,0.8407,445.0,1.02,41.91,100.0,286
105,18,0.84,445.0,1.02,41.92,100.0,285
105,19,0.25,489.05,1.26,45.25,100.0,284
105,20,0.701,491.19,1.08,44.09,100.0,283
105,21,0.8406,449.44,1.02,41.88,100.0,282
105,22,0.84,445.0,1.02,41.85,100.0,281
105,23,0.62,462.54,0.94,36.59,84.93,280
105,24,0.84,445.0,1.02,41.84,100.0,279
105,25,0.7,491.19,1.08,44.19,100.0,278
105,26,0.2517,489.05,1.26,45.21,100.0,277
105,27,0.25,489.05,1.26,45.16,100.0,276
105,28,0.8403,449.44,1.02,41.65,100.0,275
105,29,0.8419,445.0,1.02,41.96,100.0,274
105,30,0.7009,491.19,1.08,44.2,100.0,273
105,31,0.2514,489.05,1.26,45.17,100.0,272
105,32,0.7009,491.19,1.08,44.31,100.0,271
105,33,0.25,489.05,1.26,45.17,100.0,270
105,34,0.62,462.54,0.94,36.6,84.93,269
105,35,0.25,489.05,1.26,45.25,100.0,268
105,36,0.8405,445.0,1.02,42.04,100.0,267
105,37,0.62,462.54,0.94,36.58,84.93,266
105,38,0.0011,518.67,1.3,47.3,100.0,265
105,39,0.7014,491.19,1.08,44.23,100.0,264
105,40,0.84,445.0,1.02,41.87,100.0,263
105,41,0.7012,491.19,1.08,44.11,100.0,262
105,42,0.84,445.0,1.02,41.84,100.0,261
105,43,0.25,489.05,1.26,45.33,100.0,260
105,44,0.7,491.19,1.08,44.21,100.0,259
105,45,0.841,445.0,1.02,41.95,100.0,258
105,46,0.25,489.05,1.26,45.31,100.0,257
105,47,0.62,462.54,0.94,36.63,84.93,256
105,48,0.8419,449.44,1.02,41.61,100.0,255
105,49,0.84,445.0,1.02,41.84,100.0,254
105,50,0.0,518.67,1.3,47.33,100.0,253
105,51,0.8419,445.0,1.02,41.85,100.0,252
105,52,0.0,518.67,1.3,47.31,100.0,251
105,53,0.84,445.0,1.02,42.0,100.0,250
105,54,0.2519,489.05,1.26,45.28,100.0,249
105,55,0.6208,462.54,0.94,36.56,84.93,248
105,56,0.84,445.0,1.02,41.94,100.0,247
105,57,0.8413,445.0,1.02,41.98,100.0,246
105,58,0.7001,491.19,1.08,44.15,100.0,245
105,59,0.84,445.0,1.02,41.85,100.0,244
105,60,0.84,449.44,1.02,41.75,100.0,243
105,61,0.84,449.44,1.02,41.75,100.0,242
105,62,0.84,449.44,1.02,41.77,100.0,241
105,63,0.7,491.19,1.08,44.14,100.0,240
105,64,0.0018,518.67,1.3,47.31,100.0,239
105,65,0.7018,491.19,1.08,44.22,100.0,238
105,66,0.2501,489.05,1.26,45.1,100.0,237
105,67,0.8401,445.0,1.02,41.94,100.0,236
105,68,0.7015,491.19,1.08,44.41,100.0,235
105,69,0.25,489.05,1.26,45.26,100.0,234
105,70,0.6209,462.54,0.94,36.7,84.93,233
105,71,0.7,491.19,1.07,44.18,100.0,232
105,72,0.25,489.05,1.26,45.12,100.0,231
105,73,0.7018,491.19,1.08,44.24,100.0,230
105,74,0.8415,445.0,1.02,41.99,100.0,229
105,75,0.8406,445.0,1.02,42.02,100.0,228
105,76,0.25,489.05,1.26,45.32,100.0,227
105,77,0.84,449.44,1.02,41.76,100.0,226
105,78,0.8411,449.44,1.02,41.78,100.0,225
105,79,0.841,449.44,1.02,41.75,100.0,224
105,80,0.2513,489.05,1.26,45.37,100.0,223
105,81,0.8414,449.44,1.02,41.89,100.0,222
105,82,0.7013,491.19,1.08,44.19,100.0,221
105,83,0.0008,518.67,1.3,47.31,100.0,220
105,84,0.25,489.05,1.26,45.19,100.0,219
105,85,0.6207,462.54,0.94,36.6,84.93,218
105,86,0.8412,449.44,1.02,41.75,100.0,217
105,87,0.0,518.67,1.3,47.26,100.0,216
105,88,0.7,491.19,1.08,44.38,100.0,215
105,89,0.841,445.0,1.02,41.94,100.0,214
105,90,0.251,489.05,1.26,45.24,100.0,213
105,91,0.25,489.05,1.26,45.28,100.0,212
105,92,0.7,491.19,1.08,44.27,100.0,211
105,93,0.8419,445.0,1.02,41.87,100.0,210
105,94,0.25,489.05,1.26,45.39,100.0,209
105,95,0.0004,518.67,1.3,47.43,100.0,208
105,96,0.84,449.44,1.02,41.83,100.0,207
105,97,0.62,462.54,0.94,36.48,84.93,206
105,98,0.7002,491.19,1.08,44.41,100.0,205
105,99,0.0005,518.67,1.3,47.45,100.0,204
105,100,0.7013,491.19,1.07,44.15,100.0,203
105,101,0.8401,445.0,1.02,41.96,100.0,202
105,102,0.0008,518.67,1.3,47.16,100.0,201
105,103,0.84,445.0,1.02,42.12,100.0,200
105,104,0.701,491.19,1.08,44.39,100.0,199
105,105,0.6211,462.54,0.94,36.54,84.93,198
105,106,0.8404,445.0,1.02,41.92,100.0,197
105,107,0.6211,462.54,0.94,36.58,84.93,196
105,108,0.25,489.05,1.26,45.33,100.0,195
105,109,0.84,449.44,1.02,41.73,100.0,194
105,110,0.0,518.67,1.3,47.19,100.0,193
105,111,0.8406,445.0,1.02,41.98,100.0,192
105,112,0.8408,449.44,1.02,41.79,100.0,191
105,113,0.25,489.05,1.26,45.23,100.0,190
105,114,0.0,518.67,1.3,47.34,100.0,189
105,115,0.84,445.0,1.02,42.07,100.0,188
105,116,0.84,449.44,1.02,41.77,100.0,187
105,117,0.0015,518.67,1.3,47.28,100.0,186
105,118,0.7,491.19,1.07,44.25,100.0,185
105,119,0.8403,445.0,1.03,42.04,100.0,184
105,120,0.0,518.67,1.3,47.29,100.0,183
105,121,0.25,489.05,1.26,45.29,100.0,182
105,122,0.7,491.19,1.08,44.34,100.0,181
105,123,0.7016,491.19,1.08,44.18,100.0,180
105,124,0.84,449.44,1.02,41.92,100.0,179
105,125,0.0,518.67,1.3,47.42,100.0,178
105,126,0.84,445.0,1.02,41.87,100.0,177
105,127,0.25,489.05,1.26,45.29,100.0,176
105,128,0.25,489.05,1.26,45.26,100.0,175
105,129,0.8418,445.0,1.02,42.04,100.0,174
105,130,0.84,449.44,1.02,41.66,100.0,173
105,131,0.84,449.44,1.02,41.88,100.0,172
105,132,0.8404,449.44,1.02,41.78,100.0,171
105,133,0.0016,518.67,1.3,47.17,100.0,170
105,134,0.7,491.19,1.08,44.24,100.0,169
105,135,0.8402,445.0,1.02,42.03,100.0,168
105,136,0.84,449.44,1.02,41.9,100.0,167
105,137,0.0001,518.67,1.3,47.33,100.0,166
105,138,0.25,489.05,1.26,45.23,100.0,165
105,139,0.8418,445.0,1.02,41.94,100.0,164
105,140,0.84,445.0,1.02,42.11,100.0,163
105,141,0.84,445.0,1.02,41.88,100.0,162
105,142,0.0,518.67,1.3,47.25,100.0,161
105,143,0.7,491.19,1.08,44.18,100.0,160
105,144,0.0,518.67,1.3,47.48,100.0,159
105,145,0.841,445.0,1.02,42.0,100.0,158
105,146,0.2505,489.05,1.26,45.6,100.0,157
105,147,0.62,462.54,0.94,36.66,84.93,156
105,148,0.2518,489.05,1.26,45.33,100.0,155
105,149,0.2518,489.05,1.26,45.37,100.0,154
105,150,0.84,449.44,1.02,41.76,100.0,153
105,151,0.7016,491.19,1.07,44.21,100.0,152
105,152,0.84,449.44,1.02,41.89,100.0,151
105,153,0.84,449.44,1.02,41.88,100.0,150
105,154,0.62,462.54,0.94,36.6,84.93,149
105,155,0.84,445.0,1.02,41.99,100.0,148
105,156,0.84,445.0,1.02,42.0,100.0,147
105,157,0.0018,518.67,1.3,47.28,100.0,146
105,158,0.8416,445.0,1.02,41.88,100.0,145
105,159,0.7018,491.19,1.08,44.27,100.0,144
105,160,0.84,445.0,1.02,41.93,100.0,143
105,161,0.62,462.54,0.94,36.72,84.93,142
105,162,0.84,449.44,1.02,41.8,100.0,141
105,163,0.6213,462.54,0.94,36.67,84.93,140
105,164,0.62,462.54,0.94,36.71,84.93,139
105,165,0.0,518.67,1.3,47.55,100.0,138
105,166,0.8408,445.0,1.02,42.0,100.0,137
105,167,0.8411,449.44,1.02,41.7,100.0,136
105,168,0.84,449.44,1.02,41.92,100.0,135
105,169,0.2507,489.05,1.26,45.42,100.0,134
105,170,0.84,445.0,1.02,42.1,100.0,133
105,171,0.252,489.05,1.26,45.37,100.0,132
105,172,0.841,445.0,1.02,41.95,100.0,131
105,173,0.621,462.54,0.94,36.79,84.93,130
105,174,0.2504,489.05,1.26,45.36,100.0,129
105,175,0.62,462.54,0.94,36.72,84.93,128
105,176,0.8407,449.44,1.02,41.85,100.0,127
105,177,0.8416,449.44,1.02,41.91,100.0,126
105,178,0.84,445.0,1.02,42.04,100.0,125
105,179,0.0008,518.67,1.3,47.61,100.0,124
105,180,0.0,518.67,1.3,47.3,100.0,123
105,181,0.8409,445.0,1.02,42.04,100.0,122
105,182,0.62,462.54,0.94,36.79,84.93,121
105,183,0.2502,489.05,1.26,45.23,100.0,120
105,184,0.8407,449.44,1.02,41.69,100.0,119
105,185,0.0,518.67,1.3,47.55,100.0,118
105,186,0.841,445.0,1.02,42.01,100.0,117
105,187,0.6207,462.54,0.94,36.59,84.93,116
105,188,0.0001,518.67,1.3,47.44,100.0,115
105,189,0.6207,462.54,0.94,36.76,84.93,114
105,190,0.0,518.67,1.3,47.33,100.0,113
105,191,0.8406,449.44,1.02,41.7,100.0,112
105,192,0.8414,449.44,1.02,41.89,100.0,111
105,193,0.7,491.19,1.08,44.53,100.0,110
105,194,0.0,518.67,1.3,47.39,100.0,109
105,195,0.7003,491.19,1.08,44.17,100.0,108
105,196,0.7018,491.19,1.08,44.35,100.0,107
105,197,0.7,491.19,1.08,44.42,100.0,106
105,198,0.0,518.67,1.3,47.43,100.0,105
105,199,0.8407,445.0,1.02,42.09,100.0,104
105,200,0.84,449.44,1.02,41.83,100.0,103
105,201,0.2518,489.05,1.26,45.41,100.0,102
105,202,0.6213,462.54,0.94,36.7,84.93,101
105,203,0.0008,518.67,1.3,47.4,100.0,100
105,204,0.84,445.0,1.02,42.12,100.0,99
105,205,0.6206,462.54,0.94,36.66,84.93,98
105,206,0.842,445.0,1.02,42.16,100.0,97
105,207,0.6213,462.54,0.94,36.69,84.93,96
105,208,0.84,445.0,1.02,42.11,100.0,95
105,209,0.7,491.19,1.08,44.46,100.0,94
105,210,0.62,462.54,0.94,36.72,84.93,93
105,211,0.6208,462.54,0.94,36.84,84.93,92
105,212,0.7009,491.19,1.08,44.27,100.0,91
105,213,0.25,489.05,1.26,45.6,100.0,90
105,214,0.0,518.67,1.3,47.38,100.0,89
105,215,0.25,489.05,1.26,45.39,100.0,88
105,216,0.841,445.0,1.02,42.17,100.0,87
105,217,0.8405,445.0,1.02,42.21,100.0,86
105,218,0.7,491.19,1.07,44.28,100.0,85
105,219,0.84,449.44,1.02,41.85,100.0,84
105,220,0.0,518.67,1.3,47.75,100.0,83
105,221,0.0001,518.67,1.3,47.35,100.0,82
105,222,0.0,518.67,1.3,47.34,100.0,81
105,223,0.6215,462.54,0.94,36.74,84.93,80
105,224,0.8411,445.0,1.03,42.01,100.0,79
105,225,0.84,449.44,1.02,42.0,100.0,78
105,226,0.8409,445.0,1.02,42.04,100.0,77
105,227,0.7012,491.19,1.07,44.56,100.0,76
105,228,0.8416,449.44,1.02,42.2,100.0,75
105,229,0.62,462.54,0.94,36.79,84.93,74
105,230,0.0006,518.67,1.3,47.56,100.0,73
105,231,0.84,445.0,1.02,42.06,100.0,72
105,232,0.8402,445.0,1.03,42.19,100.0,71
105,233,0.25,489.05,1.26,45.39,100.0,70
105,234,0.0,518.67,1.3,47.43,100.0,69
105,235,0.621,462.54,0.94,36.75,84.93,68
105,236,0.7,491.19,1.07,44.48,100.0,67
105,237,0.6218,462.54,0.94,36.8,84.93,66
105,238,0.84,445.0,1.02,42.16,100.0,65
105,239,0.84,445.0,1.02,41.98,100.0,64
105,240,0.251,489.05,1.26,45.33,100.0,63
105,241,0.2513,489.05,1.26,45.61,100.0,62
105,242,0.2517,489.05,1.26,45.52,100.0,61
105,243,0.8409,445.0,1.02,42.27,100.0,60
105,244,0.0,518.67,1.3,47.68,100.0,59
105,245,0.84,449.44,1.02,41.98,100.0,58
105,246,0.84,445.0,1.02,42.34,100.0,57
105,247,0.84,449.44,1.02,41.97,100.0,56
105,248,0.8417,445.0,1.03,42.44,100.0,55
105,249,0.0,518.67,1.3,47.72,100.0,54
105,250,0.84,445.0,1.03,42.18,100.0,53
105,251,0.6201,462.54,0.94,36.82,84.93,52
105,252,0.62,462.54,0.94,37.0,84.93,51
105,253,0.84,449.44,1.02,42.05,100.0,50
105,254,0.6217,462.54,0.94,36.84,84.93,49
105,255,0.84,445.0,1.03,42.25,100.0,48
105,256,0.7014,491.19,1.07,44.61,100.0,47
105,257,0.84,449.44,1.02,42.16,100.0,46
105,258,0.7019,491.19,1.07,44.59,100.0,45
105,259,0.6216,462.54,0.94,36.82,84.93,44
105,260,0.25,489.05,1.26,45.55,100.0,43
105,261,0.84,449.44,1.03,42.21,100.0,42
105,262,0.0,518.67,1.3,47.86,100.0,41
105,263,0.8405,445.0,1.03,42.12,100.0,40
105,264,0.8414,449.44,1.02,42.22,100.0,39
105,265,0.8408,445.0,1.03,42.38,100.0,38
105,266,0.6208,462.54,0.94,36.95,84.93,37
105,267,0.84,445.0,1.03,42.39,100.0,36
105,268,0.8419,449.44,1.02,42.32,100.0,35
105,269,0.8415,449.44,1.02,42.21,100.0,34
105,270,0.84,445.0,1.03,42.29,100.0,33
105,271,0.62,462.54,0.94,36.87,84.93,32
105,272,0.622,462.54,0.94,36.94,84.93,31
105,273,0.0,518.67,1.3,47.9,100.0,30
105,274,0.7,491.19,1.07,44.55,100.0,29
105,275,0.622,462.54,0.94,36.91,84.93,28
105,276,0.84,445.0,1.03,42.43,100.0,27
105,277,0.84,445.0,1.03,42.35,100.0,26
105,278,0.0013,518.67,1.3,47.85,100.0,25
105,279,0.84,449.44,1.03,42.26,100.0,24
105,280,0.0,518.67,1.3,47.82,100.0,23
105,281,0.25,489.05,1.26,45.6,100.0,22
105,282,0.62,462.54,0.94,37.02,84.93,21
105,283,0.84,449.44,1.02,42.41,100.0,20
105,284,0.84,445.0,1.03,42.49,100.0,19
105,285,0.7,491.19,1.07,44.69,100.0,18
105,286,0.25,489.05,1.26,45.95,100.0,17
105,287,0.8411,445.0,1.03,42.61,100.0,16
105,288,0.8404,449.44,1.02,42.25,100.0,15
105,289,0.25,489.05,1.26,45.94,100.0,14
105,290,0.7006,491.19,1.07,44.92,100.0,13
105,291,0.7,491.19,1.07,44.67,100.0,12
105,292,0.6217,462.54,0.94,37.01,84.93,11
105,293,0.6218,462.54,0.94,36.98,84.93,10
105,294,0.8413,449.44,1.02,42.49,100.0,9
105,295,0.7,491.19,1.07,44.75,100.0,8
105,296,0.84,445.0,1.03,42.6,100.0,7
105,297,0.0014,518.67,1.3,48.03,100.0,6
105,298,0.0,518.67,1.3,47.94,100.0,5
105,299,0.0,518.67,1.3,48.11,100.0,4
105,300,0.7,491.19,1.07,44.86,100.0,3
105,301,0.8402,449.44,1.02,42.34,100.0,2
105,302,0.7015,491.19,1.07,44.96,100.0,1
105,303,0.8404,445.0,1.03,42.67,100.0,0
106,1,0.84,449.44,1.02,41.87,100.0,271
106,2,0.84,445.0,1.02,42.05,100.0,270
106,3,0.8412,449.44,1.02,41.94,100.0,269
106,4,0.7,491.19,1.08,44.37,100.0,268
106,5,0.8404,445.0,1.02,41.98,100.0,267
106,6,0.84,449.44,1.02,41.84,100.0,266
106,7,0.6212,462.54,0.94,36.84,84.93,265
106,8,0.2517,489.05,1.26,45.53,100.0,264
106,9,0.0,518.67,1.3,47.5,100.0,263
106,10,0.0002,518.67,1.3,47.45,100.0,262
106,11,0.0013,518.67,1.3,47.44,100.0,261
106,12,0.62,462.54,0.94,36.67,84.93,260
106,13,0.62,462.54,0.94,36.57,84.93,259
106,14,0.84,445.0,1.02,42.12,100.0,258
106,15,0.8418,449.44,1.02,41.97,100.0,257
106,16,0.25,489.05,1.26,45.31,100.0,256
106,17,0.0,518.67,1.3,47.7,100.0,255
106,18,0.0013,518.67,1.3,47.44,100.0,254
106,19,0.8417,445.0,1.02,42.12,100.0,253
106,20,0.25,489.05,1.26,45.45,100.0,252
106,21,0.62,462.54,0.94,36.74,84.93,251
106,22,0.8407,445.0,1.02,42.03,100.0,250
106,23,0.7016,491.19,1.08,44.49,100.0,249
106,24,0.8411,449.44,1.02,42.01,100.0,248
106,25,0.0018,518.67,1.3,47.51,100.0,247
106,26,0.7,491.19,1.08,44.31,100.0,246
106,27,0.7015,491.19,1.08,44.4,100.0,245
106,28,0.2505,489.05,1.26,45.33,100.0,244
106,29,0.62,462.54,0.94,36.77,84.93,243
106,30,0.84,449.44,1.02,42.13,100.0,242
106,31,0.84,445.0,1.02,42.07,100.0,241
106,32,0.25,489.05,1.26,45.31,100.0,240
106,33,0.7,491.19,1.08,44.36,100.0,239
106,34,0.8413,449.44,1.02,41.91,100.0,238
106,35,0.6212,462.54,0.94,36.69,84.93,237
106,36,0.0,518.67,1.3,47.47,100.0,236
106,37,0.25,489.05,1.26,45.29,100.0,235
106,38,0.84,445.0,1.02,42.03,100.0,234
106,39,0.7,491.19,1.08,44.35,100.0,233
106,40,0.84,445.0,1.02,41.9,100.0,232
106,41,0.84,445.0,1.02,42.22,100.0,231
106,42,0.8401,445.0,1.02,42.1,100.0,230
106,43,0.8405,445.0,1.02,42.14,100.0,229
106,44,0.0,518.67,1.3,47.45,100.0,228
106,45,0.6201,462.54,0.94,36.84,84.93,227
106,46,0.84,449.44,1.02,41.88,100.0,226
106,47,0.7015,491.19,1.08,44.53,100.0,225
106,48,0.25,489.05,1.26,45.42,100.0,224
106,49,0.8413,445.0,1.02,42.02,100.0,223
106,50,0.84,449.44,1.02,41.88,100.0,222
106,51,0.8416,445.0,1.02,42.07,100.0,221
106,52,0.0,518.67,1.3,47.57,100.0,220
106,53,0.84,445.0,1.02,42.11,100.0,219
106,54,0.62,462.54,0.94,36.58,84.93,218
106,55,0.7,491.19,1.08,44.59,100.0,217
106,56,0.7003,491.19,1.08,44.21,100.0,216
106,57,0.62,462.54,0.94,36.68,84.93,215
106,58,0.62,462.54,0.94,36.81,84.93,214
106,59,0.0,518.67,1.3,47.58,100.0,213
106,60,0.25,489.05,1.26,45.35,100.0,212
106,61,0.84,445.0,1.02,42.16,100.0,211
106,62,0.6211,462.54,0.94,36.81,84.93,210
106,63,0.84,445.0,1.02,42.02,100.0,209
106,64,0.8412,445.0,1.02,42.04,100.0,208
